Rating,Date,Listeners,Playcount,NumSongs,Duration,Year,MonthP,album_count,all_albums,indie,electronic,hip hop,indie rock,folk,rock,ambient,experimental,post rock,rap,indie pop,noise,jazz,black metal,post punk,idm,alternative,shoegaze,pop,electronica,singer songwriter,punk,noise rock,psychedelic,soul,female vocalists,dubstep,instrumental,techno,alternative rock,trip hop,lo fi,americana,math rock,electro,dream pop,progressive rock,classic rock,blues,r&b,emo,hardcore,urban_cluster,classic_rock_cluster,traditional_cluster,electronic_cluster,alternative_cluster,pop_cluster,punk_cluster,indie_cluster,experimental_cluster,months_from_start,days_since_2016_06_22,days_divisor,playcount_per_day,log_playcount_per_day,days_since_2002_03_31,num_clusters
7.7,12/13/2013,2133,14853,0,0,2013,2013-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,922,922,16.10954447,1.20708326,4640,0
9,12/13/2013,1079,18399,0,0,2013,2013-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,922,922,19.95553145,1.300063298,4640,0
7.9,12/12/2013,1508,17897,6,2112,2013,2013-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,923,923,19.3900325,1.287578537,4639,0
7.7,12/13/2013,3769,45115,7,1486,2013,2013-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,922,922,48.93167028,1.689590041,4640,0
7,1/7/2014,34559,539477,12,2548,2014,2014-01,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,897,897,601.4236343,2.779180491,4665,1
6.7,1/6/2014,1586,24196,6,2127,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,154,898,898,26.94432071,1.430467239,4664,2
7.9,1/6/2014,1194,28397,16,3116,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,898,898,31.62249443,1.499996125,4664,1
5.9,1/10/2014,31609,445730,16,4120,2014,2014-01,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,894,894,498.5794183,2.697734347,4668,1
5.8,1/9/2014,1840,18826,18,2991,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,895,895,21.03463687,1.322935019,4667,0
4,1/13/2014,62835,876710,12,3136,2014,2014-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,154,891,891,983.9618406,2.992978256,4671,1
8,1/10/2014,8197,110225,2,473,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,894,894,123.2941834,2.090942589,4668,0
7.2,1/10/2014,6942,148230,11,4760,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,894,894,165.8053691,2.21959859,4668,0
8.7,1/14/2014,3510,30599,8,2314,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,890,890,34.38089888,1.536317227,4672,0
6.2,1/13/2014,15318,161544,9,2551,2014,2014-01,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,891,891,181.3063973,2.258413128,4671,1
8,1/13/2014,10982,86451,8,2745,2014,2014-01,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,891,891,97.02693603,1.986892317,4671,1
7.7,1/15/2014,25064,298639,0,0,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,889,889,335.9268841,2.526244762,4673,1
5.7,1/14/2014,25109,202213,12,2372,2014,2014-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,890,890,227.205618,2.356419066,4672,1
7.4,1/14/2014,805,12158,11,2059,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,890,890,13.66067416,1.135472132,4672,0
10,1/16/2014,279779,2487073,6,2423,2014,2014-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,888,888,2800.757883,3.447275567,4674,0
6.2,1/15/2014,2263,86189,12,1912,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,889,889,96.95050619,1.986550081,4673,0
8.2,1/17/2014,14147,101580,9,2063,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,887,887,114.5208568,2.058884589,4675,1
7.1,1/16/2014,3363,29308,18,7688,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,888,888,33.0045045,1.518573217,4674,1
6,1/20/2014,101000,2141187,10,2940,2014,2014-01,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,884,884,2422.15724,3.384202333,4678,1
6.8,1/17/2014,469,9791,12,3523,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,887,887,11.03833145,1.042903431,4675,0
7,1/17/2014,9929,188060,11,1682,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,154,887,887,212.0180383,2.326372812,4675,2
5.9,1/17/2014,25959,363728,9,2752,2014,2014-01,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,887,887,410.065389,2.612853115,4675,1
7.1,1/21/2014,125189,1424370,10,2448,2014,2014-01,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154,883,883,1613.103058,3.207662114,4679,2
6,1/20/2014,2124,27362,0,0,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,884,884,30.95248869,1.490695574,4678,0
5.7,1/22/2014,172195,4819562,12,3302,2014,2014-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,882,882,5464.356009,3.737538986,4680,1
7.2,1/21/2014,3750,33987,0,0,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,883,883,38.49037373,1.585352128,4679,0
6.6,1/21/2014,22706,976301,8,2640,2014,2014-01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,154,883,883,1105.663647,3.043623031,4679,2
7.8,1/23/2014,62650,1265727,11,4109,2014,2014-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,881,881,1436.69353,3.157364136,4681,1
7.3,1/23/2014,2913,48133,8,2438,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,881,881,54.63450624,1.737467023,4681,0
7.1,1/22/2014,4462,53459,0,0,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,882,882,60.61111111,1.782552245,4680,0
7,1/22/2014,480,9947,0,0,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,882,882,11.27777778,1.052223533,4680,0
5.5,1/24/2014,2842,34336,10,1918,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,880,880,39.01818182,1.591267028,4682,0
7.5,1/24/2014,51324,1498549,10,1714,2014,2014-01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,154,880,880,1702.896591,3.231188276,4682,3
8.2,1/23/2014,8030,92535,6,2372,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,881,881,105.0340522,2.021330121,4681,0
7.6,1/23/2014,39330,581643,10,2014,2014,2014-01,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154,881,881,660.2077185,2.819680597,4681,2
7.3,1/27/2014,11835,174915,15,2430,2014,2014-01,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,154,877,877,199.4469783,2.299827461,4685,2
7.4,1/27/2014,45006,759710,10,1816,2014,2014-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,154,877,877,866.2599772,2.93764825,4685,2
7.3,1/24/2014,5191,131817,14,2920,2014,2014-01,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154,880,880,149.7920455,2.175488751,4682,1
5.8,1/24/2014,29053,587788,13,1649,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,880,880,667.9409091,2.824738043,4682,0
6.7,1/28/2014,36154,715386,16,3534,2014,2014-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,876,876,816.6506849,2.912036331,4686,1
7.6,1/27/2014,14993,223276,11,1953,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,877,877,254.5906499,2.40584245,4685,0
7.5,1/27/2014,34732,369861,10,2332,2014,2014-01,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,154,877,877,421.7343216,2.625038946,4685,2
6,1/29/2014,16284,119917,7,1705,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,875,875,137.048,2.136872702,4687,0
8.3,1/29/2014,54361,477779,10,3034,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,875,875,546.0331429,2.737219004,4687,1
8,1/28/2014,1794,60847,29,6367,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,876,876,69.46004566,1.841735064,4686,0
5.9,1/28/2014,26258,175993,4,1077,2014,2014-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,876,876,200.9052511,2.302991288,4686,1
6,1/28/2014,5671,80687,11,1962,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,876,876,92.10844749,1.964299462,4686,0
7,1/30/2014,22559,288066,13,2536,2014,2014-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,874,874,329.5949657,2.51798057,4688,1
7.1,1/29/2014,36614,252622,11,3016,2014,2014-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,875,875,288.7108571,2.460463116,4687,1
6.5,1/29/2014,621,5407,8,3465,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,875,875,6.179428571,0.790948317,4687,0
4.2,1/29/2014,6216,58966,14,3083,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,875,875,67.38971429,1.828593615,4687,0
7.5,1/31/2014,14242,225926,8,2027,2014,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,873,873,258.792669,2.41295197,4689,0
6.9,2/3/2014,6986,99424,22,4856,2014,2014-02,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155,870,870,114.2804598,2.057971979,4692,2
9.2,2/3/2014,110364,2311802,16,4994,2014,2014-02,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155,870,870,2657.243678,3.424431382,4692,2
7.4,1/31/2014,8932,128610,12,2510,2014,2014-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154,873,873,147.3195876,2.168260495,4689,2
7.6,1/31/2014,19860,117360,0,0,2014,2014-01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,154,873,873,134.4329897,2.128505857,4689,1
7.7,2/4/2014,191998,3924064,10,2697,2014,2014-02,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,869,869,4515.608746,3.654716305,4693,1
5.4,2/4/2014,139121,2354232,11,2747,2014,2014-02,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,869,869,2709.127733,3.432829482,4693,1
7.1,2/3/2014,10959,126934,11,3311,2014,2014-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,870,870,145.9011494,2.164058713,4692,1
7,2/3/2014,16029,172580,10,2048,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,870,870,198.3678161,2.297471212,4692,0
6.6,2/5/2014,12237,290433,14,2671,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,868,868,334.6002304,2.524526236,4694,0
8.3,2/4/2014,56846,585636,13,2706,2014,2014-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,155,869,869,673.9194476,2.828607989,4693,2
7.8,2/6/2014,27621,754306,8,2890,2014,2014-02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,155,867,867,870.0184544,2.939528465,4695,3
7.9,2/6/2014,21904,193463,13,3611,2014,2014-02,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,155,867,867,223.1407151,2.348578821,4695,2
6.7,2/5/2014,2190,19716,9,2248,2014,2014-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,155,868,868,22.71428571,1.356299084,4694,2
8.1,2/7/2014,33008,530208,11,2782,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155,866,866,612.2494226,2.786928384,4696,2
6.6,2/6/2014,3521,44763,10,2363,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,867,867,51.62975779,1.712900088,4695,1
8.1,2/10/2014,22782,302285,11,2945,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,863,863,350.2723059,2.544405801,4699,0
7.8,2/10/2014,11907,466878,12,2943,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,155,863,863,540.9942063,2.733192614,4699,2
6,2/7/2014,1297,11659,11,2192,2014,2014-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,155,866,866,13.4630485,1.12914341,4696,2
7,2/11/2014,14192,218589,10,1945,2014,2014-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,862,862,253.5835267,2.404121037,4700,1
8,2/10/2014,4449,199267,28,2643,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,863,863,230.9003476,2.363424587,4699,0
3.2,2/11/2014,1274,17456,0,0,2014,2014-02,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,862,862,20.25058005,1.306437467,4700,1
5.5,2/13/2014,15237,228412,12,2459,2014,2014-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,155,860,860,265.5953488,2.424220465,4702,2
8.2,2/13/2014,42193,1657224,14,1832,2014,2014-02,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155,860,860,1927.004651,3.284882763,4702,1
5.5,2/12/2014,104493,2361437,12,3550,2014,2014-02,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,861,861,2742.667828,3.438173212,4701,1
7.5,2/12/2014,45,205,0,0,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,861,861,0.238095238,-0.62324929,4701,0
8,2/14/2014,4559,35162,4,1211,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,859,859,40.93364377,1.612080406,4703,0
5.1,2/13/2014,79079,789091,12,2546,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,155,860,860,917.5476744,2.962628639,4702,1
7.4,2/13/2014,8149,148044,10,2695,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,860,860,172.144186,2.23589236,4702,0
7.8,2/13/2014,10120,157993,11,2337,2014,2014-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155,860,860,183.7127907,2.264139394,4702,1
8.3,2/17/2014,101241,2350192,11,2673,2014,2014-02,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155,856,856,2745.551402,3.438629579,4706,1
